"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
3.203,0.1516,17.30,249.57,2.717,3.69,5.73,17.00,,,
3.989,0.1352,13.98,261.65,3.449,4.53,7.97,16.40,,,
3.208,0.2344,17.75,232.62,2.456,3.96,5.75,16.60,,,
3.224,0.1455,15.10,290.84,2.755,3.69,5.79,17.30,,,
3.206,0.2104,15.59,129.35,2.531,3.88,5.74,17.70,,,
3.249,0.1173,15.77,85.24,2.868,3.63,5.86,17.00,,,
3.207,0.2537,15.07,9.72,2.394,4.02,5.74,18.30,,,
3.328,0.0895,9.62,140.69,3.031,3.63,6.07,17.10,,,
3.204,0.0260,10.02,340.88,3.121,3.29,5.74,16.90,,,
3.229,0.1719,11.47,12.69,2.674,3.78,5.8,17.90,,,
3.204,0.1494,19.53,296.89,2.726,3.68,5.74,17.60,,,
3.951,0.3023,4.03,267.30,2.756,5.15,7.85,17.20,,,
3.947,0.1825,3.83,321.23,3.227,4.67,7.84,17.00,,,
3.361,0.1255,17.36,194.90,2.939,3.78,6.16,17.10,,,
3.989,0.2641,8.18,285.03,2.935,5.04,7.97,16.70,,,
3.253,0.0905,17.52,262.31,2.958,3.55,5.87,16.66,,,
3.234,0.2067,25.92,136.16,2.565,3.90,5.82,16.90,,,
3.208,0.1033,5.40,236.35,2.877,3.54,5.75,17.38,,,
3.223,0.1311,33.51,28.81,2.801,3.65,5.79,16.00,,,
3.242,0.2763,26.06,270.39,2.346,4.14,5.84,17.30,,,
3.227,0.1177,17.37,149.81,2.847,3.61,5.8,17.70,,,
3.235,0.1997,17.88,160.82,2.589,3.88,5.82,17.68,,,
3.248,0.0600,15.36,238.62,3.053,3.44,5.85,17.10,,,
3.204,0.2299,16.29,259.62,2.467,3.94,5.73,18.07,,,
3.436,0.0875,11.38,331.81,3.135,3.74,6.37,16.86,,,
3.244,0.1197,10.77,276.26,2.856,3.63,5.84,16.70,,,
3.25,0.0350,10.73,90.08,3.136,3.36,5.86,17.36,,,
3.241,0.2614,9.61,119.11,2.394,4.09,5.83,17.86,,,
3.995,0.2292,10.54,97.23,3.079,4.91,7.98,16.60,,,
3.205,0.1236,18.58,42.80,2.809,3.60,5.74,17.62,,,
3.232,0.1085,12.99,141.11,2.882,3.58,5.81,17.15,,,
3.976,0.2158,4.31,258.93,3.118,4.83,7.93,16.70,,,
3.223,0.2192,18.40,226.34,2.517,3.93,5.79,17.20,,,
3.259,0.0911,3.76,86.79,2.963,3.56,5.88,17.60,,,
3.228,0.2038,8.01,88.20,2.570,3.89,5.8,17.30,,,
3.204,0.1851,18.39,5.98,2.611,3.80,5.74,17.20,,,
3.239,0.2380,17.01,322.99,2.468,4.01,5.83,18.30,,,
3.21,0.0582,16.32,10.93,3.023,3.40,5.75,17.32,,,
3.977,0.2874,6.04,158.25,2.834,5.12,7.93,17.40,,,
3.229,0.0870,23.32,272.20,2.948,3.51,5.8,16.93,,,
3.966,0.2266,11.62,301.29,3.067,4.87,7.9,16.82,,,
3.3,0.2509,7.59,221.13,2.472,4.13,5.99,17.20,,,
3.205,0.1030,5.24,266.54,2.875,3.53,5.74,16.90,,,
3.57,0.0428,10.94,31.41,3.417,3.72,6.75,16.56,,,
3.212,0.1720,17.45,239.50,2.659,3.76,5.76,16.60,,,
3.5,0.0674,13.41,141.30,3.264,3.74,6.55,16.76,,,
3.217,0.0691,8.83,14.01,2.994,3.44,5.77,17.80,,,
3.354,0.1807,21.90,279.26,2.748,3.96,6.14,16.70,,,
3.964,0.2248,14.55,299.49,3.073,4.86,7.89,16.40,,,
3.211,0.2105,16.20,265.81,2.535,3.89,5.75,17.30,,,
3.37,0.1548,6.02,58.02,2.848,3.89,6.19,17.30,,,
3.208,0.1144,31.11,272.33,2.841,3.57,5.75,16.70,,,
3.978,0.2933,8.01,329.49,2.811,5.14,7.93,17.51,,,
3.971,0.1695,9.93,328.99,3.298,4.64,7.91,16.28,,,
3.22,0.1149,12.51,240.41,2.850,3.59,5.78,17.00,,,
3.221,0.2546,17.40,262.27,2.401,4.04,5.78,17.70,,,
3.236,0.1420,7.41,220.59,2.777,3.70,5.82,17.50,,,
3.41,0.1176,11.29,294.03,3.009,3.81,6.3,16.50,,,
3.205,0.1071,23.76,233.64,2.862,3.55,5.74,17.00,,,
3.432,0.0317,9.34,302.16,3.323,3.54,6.36,16.50,,,
3.521,0.0557,8.47,154.95,3.325,3.72,6.61,16.93,,,
3.274,0.4386,17.02,261.44,1.838,4.71,5.93,18.80,,,
3.852,0.4994,21.01,147.48,1.928,5.78,7.56,19.30,,,
3.208,0.4638,10.93,44.28,1.720,4.70,5.74,19.90,,,
3.95,0.3017,6.63,267.95,2.758,5.14,7.85,16.80,,,
3.356,0.0945,10.51,310.66,3.039,3.67,6.15,16.50,,,
3.203,0.1362,18.90,200.23,2.767,3.64,5.73,16.70,,,
3.228,0.1456,5.60,281.41,2.758,3.70,5.8,17.00,,,
3.975,0.2391,3.96,330.60,3.025,4.93,7.93,16.50,,,
3.322,0.1012,10.33,307.32,2.986,3.66,6.05,16.61,,,
3.956,0.2977,3.43,195.83,2.778,5.13,7.87,16.90,,,
3.208,0.1714,1.53,297.92,2.658,3.76,5.74,17.00,,,
3.227,0.2273,16.38,120.68,2.493,3.96,5.8,17.10,,,
3.223,0.0567,11.17,218.43,3.041,3.41,5.79,16.50,,,
3.977,0.2213,3.57,242.04,3.096,4.86,7.93,16.10,,,
3.957,0.2913,5.04,131.90,2.804,5.11,7.87,16.68,,,
3.218,0.2259,16.25,282.69,2.491,3.95,5.77,17.10,,,
3.238,0.1544,24.52,278.62,2.738,3.74,5.83,16.80,,,
4.019,0.2581,0.32,14.13,2.982,5.06,8.06,16.62,,,
3.204,0.1563,13.72,223.62,2.703,3.71,5.74,17.20,,,
3.208,0.2022,15.31,142.48,2.559,3.86,5.75,17.20,,,
3.953,0.3581,17.06,321.64,2.537,5.37,7.86,17.50,,,
3.206,0.1745,15.51,324.89,2.647,3.77,5.74,16.80,,,
3.202,0.0963,17.56,41.59,2.894,3.51,5.73,16.96,,,
3.483,0.0893,9.73,60.49,3.172,3.79,6.5,16.60,,,
3.418,0.0622,13.05,6.01,3.205,3.63,6.32,16.59,,,
3.937,0.2350,6.24,19.62,3.012,4.86,7.81,16.82,,,
3.401,0.0695,6.42,222.58,3.165,3.64,6.27,16.75,,,
3.575,0.0449,7.48,59.23,3.414,3.74,6.76,16.50,,,
3.201,0.0119,16.66,120.51,3.163,3.24,5.73,17.00,,,
3.201,0.1330,11.26,149.46,2.775,3.63,5.73,17.60,,,
3.213,0.0201,9.05,177.01,3.148,3.28,5.76,17.34,,,
3.214,0.1933,17.20,358.56,2.592,3.83,5.76,17.80,,,
4.027,0.2410,3.85,269.13,3.056,5.00,8.08,16.40,,,
3.865,0.2439,23.62,269.10,2.922,4.81,7.6,16.40,,,
3.983,0.1849,3.39,240.10,3.247,4.72,7.95,17.20,,,
3.201,0.1787,2.61,275.99,2.629,3.77,5.73,17.80,,,
3.994,0.1650,1.74,115.18,3.335,4.65,7.98,16.80,,,
3.263,0.3071,23.28,316.77,2.261,4.26,5.89,16.50,,,
3.252,0.2629,17.88,7.87,2.397,4.11,5.86,18.67,,,
3.203,0.1146,13.61,335.76,2.836,3.57,5.73,16.60,,,
3.221,0.2616,10.85,101.84,2.378,4.06,5.78,17.80,,,
3.211,0.1326,5.93,130.94,2.786,3.64,5.76,17.20,,,
3.204,0.3069,10.32,126.70,2.221,4.19,5.74,17.90,,,
3.204,0.2333,15.69,132.85,2.457,3.95,5.74,17.40,,,
3.212,0.1467,11.81,39.13,2.741,3.68,5.76,17.30,,,
4.144,0.2498,21.00,289.59,3.109,5.18,8.44,16.29,,,
3.345,0.4212,27.29,17.25,1.936,4.75,6.12,17.80,,,
3.206,0.1706,2.33,308.20,2.659,3.75,5.74,17.90,,,
3.358,0.1569,6.87,84.32,2.831,3.88,6.15,17.30,,,
3.206,0.2294,4.89,123.62,2.471,3.94,5.74,17.70,,,
3.204,0.2185,26.18,253.25,2.504,3.90,5.73,17.00,,,
3.905,0.2607,2.75,196.55,2.887,4.92,7.72,17.10,,,
3.251,0.0715,6.78,202.73,3.019,3.48,5.86,17.75,,,
3.234,0.0449,19.79,121.62,3.089,3.38,5.82,16.91,,,
3.202,0.1062,8.39,149.95,2.862,3.54,5.73,17.70,,,
3.984,0.2603,1.75,6.53,2.947,5.02,7.95,17.23,,,
3.225,0.1172,2.41,300.30,2.848,3.60,5.79,17.40,,,
3.202,0.1867,16.91,330.76,2.604,3.80,5.73,18.51,,,
3.254,0.2626,0.55,281.80,2.400,4.11,5.87,17.54,,,
3.22,0.0226,12.34,108.01,3.148,3.29,5.78,17.26,,,
3.207,0.1645,27.99,319.74,2.680,3.73,5.74,17.60,,,
3.219,0.1664,19.79,314.07,2.684,3.75,5.78,17.60,,,
3.567,0.0777,19.18,222.61,3.290,3.84,6.74,16.52,,,
3.206,0.1191,26.01,141.80,2.824,3.59,5.74,17.19,,,
3.202,0.0239,21.64,79.23,3.125,3.28,5.73,17.10,,,
3.214,0.1830,16.17,183.27,2.625,3.80,5.76,17.25,,,
3.214,0.0774,17.99,206.57,2.965,3.46,5.76,17.21,,,
3.926,0.1572,3.78,273.29,3.309,4.54,7.78,17.14,,,
3.996,0.2112,4.08,282.00,3.152,4.84,7.99,17.48,,,
3.425,0.0662,10.74,294.15,3.198,3.65,6.34,16.91,,,
3.243,0.0851,10.01,214.67,2.967,3.52,5.84,17.27,,,
3.216,0.0716,8.64,263.72,2.986,3.45,5.77,17.82,,,
3.212,0.2010,17.15,188.27,2.566,3.86,5.76,18.63,,,
3.455,0.0650,11.07,229.38,3.231,3.68,6.42,16.60,,,
3.216,0.1110,4.10,39.52,2.859,3.57,5.77,17.40,,,
3.979,0.3140,7.21,271.81,2.729,5.23,7.94,17.10,,,
3.38,0.2885,2.44,182.77,2.405,4.36,6.21,17.86,,,
3.211,0.2851,11.40,84.82,2.296,4.13,5.76,18.40,,,
3.98,0.2647,8.52,196.14,2.926,5.03,7.94,16.70,,,
3.987,0.2944,8.62,107.60,2.813,5.16,7.96,17.17,,,
3.936,0.1810,8.79,335.29,3.224,4.65,7.81,16.60,,,
3.933,0.1938,3.81,80.00,3.171,4.70,7.8,17.10,,,
3.2,0.2004,17.39,234.47,2.559,3.84,5.73,17.21,,,
3.226,0.1235,15.70,159.63,2.828,3.62,5.8,17.10,,,
3.222,0.2219,16.75,120.30,2.507,3.94,5.78,18.20,,,
3.311,0.2229,20.66,63.46,2.573,4.05,6.02,18.13,,,
3.256,0.1183,9.50,113.90,2.871,3.64,5.88,17.10,,,
3.205,0.0934,12.48,13.67,2.905,3.50,5.74,17.70,,,
3.204,0.0990,16.66,306.29,2.887,3.52,5.74,17.30,,,
3.232,0.1286,6.26,134.31,2.816,3.65,5.81,17.20,,,
3.971,0.2874,3.93,344.21,2.829,5.11,7.91,17.30,,,
3.926,0.2625,3.39,58.74,2.895,4.96,7.78,16.80,,,
3.375,0.0926,9.21,146.21,3.062,3.69,6.2,16.90,,,
3.212,0.0549,12.53,3.73,3.036,3.39,5.76,17.22,,,
3.216,0.1082,11.28,281.54,2.868,3.56,5.77,17.10,,,
3.4,0.0357,11.83,111.26,3.279,3.52,6.27,16.67,,,
3.227,0.0846,11.40,78.68,2.954,3.50,5.8,17.25,,,
3.427,0.0842,9.98,49.31,3.139,3.72,6.34,16.85,,,
3.349,0.1389,4.94,118.95,2.884,3.81,6.13,17.40,,,
3.985,0.3119,7.82,333.95,2.742,5.23,7.95,17.70,,,
3.954,0.1778,4.03,83.66,3.251,4.66,7.86,16.60,,,
3.934,0.1539,11.18,284.43,3.328,4.54,7.8,16.28,,,
3.251,0.0092,4.83,119.71,3.222,3.28,5.86,17.30,,,
3.209,0.2273,16.82,280.51,2.479,3.94,5.75,17.70,,,
3.203,0.1342,17.05,271.68,2.773,3.63,5.73,17.40,,,
3.201,0.1787,10.56,251.29,2.629,3.77,5.73,17.70,,,
3.202,0.1298,15.74,66.40,2.786,3.62,5.73,17.10,,,
3.243,0.0825,17.72,336.49,2.975,3.51,5.84,16.80,,,
3.206,0.0962,10.27,266.89,2.898,3.51,5.74,17.10,,,
3.938,0.1629,8.85,39.08,3.297,4.58,7.82,16.91,,,
3.217,0.0569,8.11,156.06,3.034,3.40,5.77,17.36,,,
3.963,0.2321,4.87,87.00,3.043,4.88,7.89,17.24,,,
3.259,0.0250,8.72,59.03,3.178,3.34,5.88,17.71,,,
3.23,0.0889,16.41,281.08,2.943,3.52,5.81,17.10,,,
3.207,0.0637,9.47,255.11,3.003,3.41,5.74,16.90,,,
3.233,0.0494,8.53,21.87,3.073,3.39,5.81,16.80,,,
3.204,0.0944,17.66,324.27,2.901,3.51,5.73,17.00,,,
3.218,0.0507,9.40,225.57,3.055,3.38,5.77,16.90,,,
3.43,0.0560,10.01,242.66,3.238,3.62,6.35,16.82,,,
3.311,0.2177,14.00,276.53,2.590,4.03,6.02,17.10,,,
3.233,0.0787,13.39,131.14,2.978,3.49,5.81,16.60,,,
3.429,0.0457,20.22,215.72,3.272,3.59,6.35,16.40,,,
3.265,0.2812,15.40,252.05,2.347,4.18,5.9,18.11,,,
3.961,0.1973,18.59,173.47,3.179,4.74,7.88,15.02,,,
3.211,0.1140,17.77,109.34,2.845,3.58,5.75,16.70,,,
3.206,0.0962,9.31,168.31,2.898,3.51,5.74,16.60,,,
3.225,0.0998,16.61,238.71,2.903,3.55,5.79,16.70,,,
3.365,0.0117,4.70,196.31,3.326,3.40,6.17,16.70,,,
3.941,0.2460,2.32,84.57,2.971,4.91,7.82,17.00,,,
3.217,0.2184,27.00,282.16,2.514,3.92,5.77,16.40,,,
3.394,0.1749,11.77,43.13,2.800,3.99,6.25,17.00,,,
3.222,0.1197,11.11,9.27,2.836,3.61,5.78,17.50,,,
3.975,0.3528,3.59,53.48,2.573,5.38,7.93,17.30,,,
3.203,0.0816,10.85,232.48,2.941,3.46,5.73,16.90,,,
3.227,0.2845,1.03,245.48,2.309,4.15,5.8,18.30,,,
3.953,0.2929,7.82,105.60,2.795,5.11,7.86,17.20,,,
3.204,0.2143,26.72,253.63,2.518,3.89,5.74,16.70,,,
3.241,0.2196,18.17,263.41,2.529,3.95,5.83,16.30,,,
3.946,0.2414,7.71,235.29,2.994,4.90,7.84,16.90,,,
3.205,0.0961,8.75,210.90,2.897,3.51,5.74,17.00,,,
3.201,0.1016,15.21,278.79,2.875,3.53,5.73,17.07,,,
4.596,0.5916,13.76,8.93,1.877,7.32,9.85,18.30,,,
3.94,0.2895,1.79,104.81,2.800,5.08,7.82,16.80,,,
3.341,0.0922,8.67,76.34,3.033,3.65,6.11,16.90,,,
3.22,0.0903,2.09,359.25,2.929,3.51,5.78,17.08,,,
3.205,0.1289,10.75,123.49,2.791,3.62,5.74,17.40,,,
3.348,0.0851,5.38,282.09,3.063,3.63,6.13,17.00,,,
3.212,0.4564,11.04,30.19,1.746,4.68,5.76,19.40,,,
4.368,0.3721,48.91,318.12,2.743,5.99,9.13,14.73,,,
4.335,0.1932,72.03,180.51,3.498,5.17,9.03,15.50,,,
3.222,0.1946,35.93,344.04,2.595,3.85,5.78,16.70,,,
3.371,0.5884,12.47,170.60,1.388,5.35,6.19,19.30,,,
3.211,0.1153,17.67,43.31,2.841,3.58,5.75,16.75,,,
3.96,0.2836,2.37,165.76,2.837,5.08,7.88,17.20,,,
3.219,0.0462,10.29,188.83,3.070,3.37,5.77,16.70,,,
3.234,0.0112,17.66,250.47,3.198,3.27,5.82,17.26,,,
3.411,0.0763,20.46,223.68,3.150,3.67,6.3,16.37,,,
3.23,0.1081,17.49,60.23,2.881,3.58,5.81,16.10,,,
3.206,0.2250,27.14,249.94,2.484,3.93,5.74,17.01,,,
3.347,0.0720,10.13,190.74,3.105,3.59,6.12,16.80,,,
3.855,0.6549,45.51,146.90,1.330,6.38,7.57,20.00,,,
3.344,0.5169,29.42,9.13,1.615,5.07,6.12,19.30,,,
3.208,0.2305,26.43,283.21,2.469,3.95,5.75,16.70,,,
3.422,0.1754,15.69,22.35,2.822,4.02,6.33,17.10,,,
3.211,0.0957,17.23,40.09,2.904,3.52,5.75,16.83,,,
3.208,0.0847,10.59,357.25,2.936,3.48,5.75,16.96,,,
3.258,0.2836,12.29,154.44,2.334,4.18,5.88,17.30,,,
3.212,0.3183,23.39,207.26,2.190,4.23,5.76,18.00,,,
3.566,0.0490,10.51,33.15,3.391,3.74,6.73,16.55,,,
3.213,0.0289,11.47,77.93,3.120,3.31,5.76,17.03,,,
3.757,0.6168,9.66,208.13,1.440,6.07,7.28,19.30,,,
3.203,0.5527,0.75,34.22,1.433,4.97,5.73,20.50,,,
3.355,0.5755,7.93,304.63,1.424,5.29,6.15,22.02,,,
3.34,0.2330,38.37,222.15,2.562,4.12,6.11,16.89,,,
3.204,0.0919,11.74,262.51,2.909,3.50,5.73,16.70,,,
3.209,0.1994,12.84,244.86,2.570,3.85,5.75,16.67,,,
3.214,0.0814,10.60,335.27,2.953,3.48,5.76,17.34,,,
3.974,0.2202,10.75,7.95,3.099,4.85,7.92,17.10,,,
3.288,0.1550,28.70,229.39,2.779,3.80,5.96,16.40,,,
3.219,0.2530,10.10,46.09,2.405,4.03,5.78,18.20,,,
3.256,0.0295,11.07,236.58,3.160,3.35,5.88,17.06,,,
3.214,0.0332,8.18,339.09,3.107,3.32,5.76,16.50,,,
3.973,0.1262,7.79,325.34,3.471,4.47,7.92,16.19,,,
3.341,0.1057,7.35,319.94,2.988,3.69,6.11,16.80,,,
3.22,0.1599,23.62,283.03,2.705,3.73,5.78,17.30,,,
3.235,0.0696,5.40,72.95,3.009,3.46,5.82,17.40,,,
3.218,0.0720,10.60,80.26,2.987,3.45,5.77,17.23,,,
3.215,0.0737,3.94,121.29,2.978,3.45,5.77,17.10,,,
3.223,0.0090,11.48,96.51,3.194,3.25,5.79,17.16,,,
3.408,0.0907,6.79,15.07,3.099,3.72,6.29,17.06,,,
3.428,0.0423,18.59,43.41,3.283,3.57,6.35,17.10,,,
3.212,0.0716,12.64,331.72,2.982,3.44,5.76,17.50,,,
3.208,0.1441,11.65,37.14,2.746,3.67,5.75,17.10,,,
3.232,0.0343,12.09,74.58,3.121,3.34,5.81,16.50,,,
3.944,0.1015,8.46,171.44,3.544,4.34,7.83,15.90,,,
3.973,0.2137,8.27,340.35,3.124,4.82,7.92,15.80,,,
3.213,0.0863,22.72,51.06,2.936,3.49,5.76,16.96,,,
3.937,0.0879,5.73,305.36,3.591,4.28,7.81,16.28,,,
3.895,0.1370,4.30,2.73,3.361,4.43,7.69,16.30,,,
3.24,0.1091,31.20,243.32,2.887,3.59,5.83,15.90,,,
3.241,0.0205,17.13,313.16,3.175,3.31,5.84,16.50,,,
3.202,0.1740,17.69,36.02,2.645,3.76,5.73,18.02,,,
3.36,0.4514,13.93,106.25,1.843,4.88,6.16,18.00,,,
3.256,0.2018,27.79,106.80,2.599,3.91,5.88,16.40,,,
3.24,0.0352,13.66,206.24,3.126,3.35,5.83,17.00,,,
3.236,0.0978,17.90,261.08,2.920,3.55,5.82,16.70,,,
3.335,0.2580,19.90,20.15,2.474,4.19,6.09,18.00,,,
3.22,0.0021,22.30,140.23,3.213,3.23,5.78,16.70,,,
3.202,0.2948,25.62,95.10,2.258,4.15,5.73,17.40,,,
3.217,0.1332,17.01,247.27,2.788,3.64,5.77,16.60,,,
3.241,0.1814,21.89,270.78,2.653,3.83,5.83,16.40,,,
3.204,0.1251,28.48,172.51,2.803,3.60,5.73,16.90,,,
3.216,0.0631,17.03,22.21,3.013,3.42,5.77,17.20,,,
3.211,0.2197,11.21,332.28,2.505,3.92,5.75,16.93,,,
3.22,0.2235,25.57,308.17,2.500,3.94,5.78,16.80,,,
3.213,0.1967,26.57,69.70,2.581,3.85,5.76,16.50,,,
3.989,0.0977,4.71,16.18,3.599,4.38,7.97,16.05,,,
3.215,0.4816,21.36,254.94,1.667,4.76,5.76,18.70,,,
3.359,0.5978,12.31,151.33,1.351,5.37,6.16,20.90,,,
3.213,0.1639,20.60,106.47,2.686,3.74,5.76,16.20,,,
3.957,0.1312,4.05,55.63,3.438,4.48,7.87,16.10,,,
3.23,0.1269,14.97,70.40,2.820,3.64,5.81,16.93,,,
3.213,0.0836,6.27,327.72,2.944,3.48,5.76,16.99,,,
3.221,0.0458,8.21,167.00,3.073,3.37,5.78,17.07,,,
3.993,0.1903,11.39,304.44,3.233,4.75,7.98,16.26,,,
3.981,0.1044,7.75,260.66,3.565,4.40,7.94,15.90,,,
3.221,0.1493,32.17,288.93,2.740,3.70,5.78,16.70,,,
3.223,0.0991,16.87,32.19,2.903,3.54,5.79,17.10,,,
3.212,0.0870,11.31,44.70,2.933,3.49,5.76,17.55,,,
3.213,0.1078,17.41,221.65,2.867,3.56,5.76,17.10,,,
3.219,0.0871,15.53,174.60,2.938,3.50,5.77,17.40,,,
3.341,0.1091,9.64,255.55,2.976,3.71,6.11,16.90,,,
3.211,0.3378,6.56,344.87,2.126,4.29,5.75,18.20,,,
3.215,0.2239,24.19,124.83,2.495,3.93,5.76,17.70,,,
3.207,0.1310,2.04,9.31,2.787,3.63,5.74,17.57,,,
3.202,0.0460,13.68,6.87,3.054,3.35,5.73,16.83,,,
3.206,0.1966,24.08,265.68,2.575,3.84,5.74,17.10,,,
3.224,0.0667,6.60,337.19,3.009,3.44,5.79,17.12,,,
3.225,0.3495,22.45,275.55,2.098,4.35,5.79,17.40,,,
3.253,0.0931,11.76,329.88,2.950,3.56,5.87,16.10,,,
3.223,0.0789,18.82,44.23,2.969,3.48,5.79,17.06,,,
3.221,0.1221,9.89,156.18,2.827,3.61,5.78,17.20,,,
3.211,0.0604,7.47,261.69,3.017,3.40,5.75,16.91,,,
3.211,0.2016,13.95,253.39,2.563,3.86,5.75,17.40,,,
3.66,0.2992,18.24,229.51,2.565,4.75,7,17.60,,,
3.209,0.2308,24.29,275.38,2.468,3.95,5.75,17.20,,,
3.205,0.1083,11.39,186.61,2.858,3.55,5.74,17.60,,,
3.201,0.1122,20.20,171.33,2.842,3.56,5.73,17.40,,,
3.232,0.0502,6.09,183.12,3.070,3.39,5.81,17.02,,,
3.941,0.1254,4.80,304.86,3.447,4.43,7.82,16.00,,,
3.244,0.0137,8.32,174.62,3.200,3.29,5.84,16.70,,,
3.954,0.1829,3.13,92.85,3.231,4.68,7.86,16.86,,,
3.216,0.0747,17.60,120.00,2.976,3.46,5.77,17.20,,,
3.227,0.1882,24.85,252.29,2.620,3.83,5.8,16.80,,,
3.219,0.2989,12.45,295.34,2.257,4.18,5.78,17.40,,,
3.97,0.1906,12.13,256.12,3.214,4.73,7.91,16.40,,,
3.497,0.0650,3.79,116.54,3.270,3.72,6.54,16.64,,,
3.246,0.0879,19.13,299.72,2.961,3.53,5.85,16.70,,,
3.219,0.0372,11.21,106.39,3.099,3.34,5.77,16.70,,,
3.225,0.1002,3.07,232.17,2.902,3.55,5.79,17.10,,,
3.231,0.0786,12.30,29.29,2.977,3.49,5.81,16.90,,,
3.208,0.0933,12.84,310.05,2.909,3.51,5.75,17.50,,,
3.251,0.4054,10.62,198.32,1.933,4.57,5.86,19.40,,,
3.246,0.1702,26.41,97.71,2.693,3.80,5.85,17.18,,,
3.966,0.1738,6.10,230.40,3.277,4.66,7.9,16.00,,,
3.215,0.1451,7.47,292.16,2.748,3.68,5.76,17.10,,,
3.209,0.0684,8.70,322.86,2.989,3.43,5.75,16.90,,,
3.22,0.0972,16.78,317.68,2.907,3.53,5.78,17.16,,,
3.243,0.1527,15.89,304.79,2.748,3.74,5.84,16.80,,,
3.207,0.5069,20.16,271.71,1.581,4.83,5.74,18.60,,,
3.967,0.0599,9.78,299.73,3.729,4.20,7.9,15.90,,,
3.202,0.1231,12.30,140.93,2.808,3.60,5.73,17.10,,,
3.21,0.0584,16.07,8.71,3.023,3.40,5.75,17.06,,,
3.218,0.1146,12.97,17.32,2.850,3.59,5.77,18.00,,,
3.962,0.2004,9.96,334.81,3.168,4.76,7.89,15.40,,,
3.256,0.0673,8.53,294.97,3.037,3.47,5.87,17.10,,,
3.973,0.0473,9.67,85.67,3.785,4.16,7.92,15.90,,,
3.21,0.1724,12.74,285.86,2.657,3.76,5.75,16.90,,,
3.231,0.0710,8.83,108.19,3.002,3.46,5.81,17.00,,,
3.432,0.1095,11.03,301.38,3.056,3.81,6.36,16.70,,,
3.222,0.1280,11.20,65.70,2.810,3.63,5.78,17.56,,,
3.211,0.1592,27.33,56.51,2.700,3.72,5.75,17.50,,,
3.416,0.0891,5.35,70.29,3.112,3.72,6.31,16.86,,,
3.991,0.1499,6.34,74.10,3.393,4.59,7.97,16.40,,,
3.964,0.0444,9.86,237.45,3.788,4.14,7.89,15.90,,,
3.97,0.1700,3.45,90.48,3.295,4.64,7.91,16.14,,,
3.222,0.1115,6.85,68.54,2.863,3.58,5.78,17.10,,,
3.994,0.1417,1.79,272.14,3.428,4.56,7.98,16.30,,,
3.423,0.0749,10.67,91.66,3.166,3.68,6.33,16.80,,,
3.939,0.1087,1.67,296.62,3.511,4.37,7.82,16.53,,,
3.426,0.0670,16.68,27.67,3.197,3.66,6.34,16.60,,,
3.226,0.0518,9.43,285.70,3.059,3.39,5.8,17.35,,,
3.978,0.0861,6.52,294.22,3.635,4.32,7.93,16.10,,,
3.373,0.1139,11.86,240.50,2.989,3.76,6.19,15.70,,,
3.958,0.1805,9.88,121.91,3.244,4.67,7.87,16.68,,,
3.215,0.0475,11.04,331.46,3.062,3.37,5.76,17.21,,,
3.242,0.1076,4.37,233.48,2.893,3.59,5.84,17.37,,,
3.224,0.0462,9.97,239.35,3.076,3.37,5.79,16.98,,,
3.342,0.0175,10.90,256.40,3.283,3.40,6.11,16.90,,,
3.207,0.0652,11.08,99.48,2.997,3.42,5.74,17.20,,,
3.227,0.2007,26.12,95.93,2.580,3.88,5.8,17.51,,,
3.219,0.1076,18.01,26.90,2.872,3.57,5.78,16.92,,,
3.203,0.0138,8.57,155.82,3.159,3.25,5.73,17.05,,,
3.201,0.1443,8.17,30.85,2.739,3.66,5.73,17.48,,,
3.983,0.0768,2.54,154.83,3.678,4.29,7.95,16.20,,,
3.217,0.0466,7.55,67.09,3.067,3.37,5.77,17.43,,,
3.241,0.0560,15.72,355.11,3.059,3.42,5.83,17.06,,,
3.236,0.0280,10.45,4.87,3.145,3.33,5.82,17.36,,,
3.946,0.1374,9.71,119.96,3.404,4.49,7.84,16.49,,,
3.206,0.1029,20.49,352.83,2.876,3.54,5.74,17.72,,,
3.237,0.0783,12.34,40.97,2.984,3.49,5.82,17.00,,,
3.203,0.1979,26.31,118.49,2.569,3.84,5.73,17.14,,,
3.213,0.0997,11.03,21.19,2.892,3.53,5.76,17.40,,,
3.228,0.0586,9.01,331.42,3.039,3.42,5.8,17.00,,,
3.211,0.1534,14.59,86.55,2.718,3.70,5.75,17.50,,,
3.203,0.2386,13.13,284.57,2.439,3.97,5.73,16.60,,,
3.371,0.0189,9.72,4.01,3.307,3.43,6.19,17.28,,,
3.208,0.0077,9.31,231.14,3.183,3.23,5.75,17.27,,,
3.25,0.0590,10.63,204.71,3.058,3.44,5.86,16.82,,,
3.947,0.1677,14.62,113.57,3.285,4.61,7.84,16.80,,,
3.206,0.1004,8.84,81.55,2.884,3.53,5.74,16.80,,,
3.225,0.0456,8.95,29.54,3.078,3.37,5.79,17.20,,,
3.205,0.0260,14.68,236.46,3.122,3.29,5.74,17.25,,,
3.951,0.1073,9.38,347.45,3.528,4.38,7.86,16.10,,,
3.208,0.0777,9.51,57.87,2.958,3.46,5.74,16.87,,,
3.362,0.1327,18.29,151.94,2.916,3.81,6.16,16.80,,,
3.216,0.0818,10.06,168.31,2.952,3.48,5.77,17.10,,,
